7272.16029;3.54E-06;0.003491254
7271.980523;3.51E-06;0.003533276
7271.803261;3.47E-06;0.003575215
7271.628484;3.44E-06;0.003617051
7271.456169;3.41E-06;0.003658764
7271.286297;3.38E-06;0.003700329
7271.118847;3.35E-06;0.003741723
7270.953798;3.32E-06;0.003782922
7270.791131;3.29E-06;0.003823901
7270.630828;3.26E-06;0.003864633
7270.472869;3.23E-06;0.003905092
7270.317235;3.21E-06;0.003945251
7270.16391;3.18E-06;0.003985083
7270.012875;3.16E-06;0.004024559
7269.864112;3.13E-06;0.004063651
7269.717605;3.11E-06;0.004102331
7269.573337;3.09E-06;0.004140569
7269.431291;3.06E-06;0.004178336
7269.291452;3.04E-06;0.004215604
7269.153803;3.02E-06;0.004252343
7269.018329;3.00E-06;0.004288525
7268.885014;2.98E-06;0.004324119
7268.753843;2.97E-06;0.004359098
7268.624801;2.95E-06;0.004393432
7268.497874;2.93E-06;0.004427093
7268.373047;2.91E-06;0.004460052
7268.250305;2.90E-06;0.004492282
7268.129636;2.88E-06;0.004523756
7268.011024;2.87E-06;0.004554445
7267.894456;2.85E-06;0.004584324
7267.779919;2.84E-06;0.004613367
7267.667399;2.83E-06;0.004641547
7267.556882;2.81E-06;0.004668841
7267.448357;2.80E-06;0.004695223
7267.34181;2.79E-06;0.00472067
7267.237228;2.78E-06;0.00474516
7267.134598;2.77E-06;0.00476867
7267.033908;2.76E-06;0.004791179
7266.935146;2.75E-06;0.004812667
7266.838299;2.74E-06;0.004833113
7266.743355;2.73E-06;0.004852499
7266.650302;2.73E-06;0.004870807
7266.559128;2.72E-06;0.004888021
7266.46982;2.71E-06;0.004904124
7266.382367;2.71E-06;0.004919101
7266.296757;2.70E-06;0.004932939
7266.212978;2.70E-06;0.004945624
7266.131019;2.69E-06;0.004957145
7266.050867;2.69E-06;0.004967491
7265.972511;2.68E-06;0.004976651
7265.89594;2.68E-06;0.004984618
7265.821142;2.68E-06;0.004991383
7265.748105;2.67E-06;0.004996941
7265.676817;2.67E-06;0.005001286
7265.607268;2.67E-06;0.005004414
7265.539445;2.67E-06;0.005006321
7265.473337;2.67E-06;0.005007007
7265.408932;2.67E-06;0.005006469
7265.346219;2.67E-06;0.005004709
7265.285186;2.67E-06;0.005001728
7265.225822;2.67E-06;0.004997528
7265.168114;2.68E-06;0.004992114
7265.112051;2.68E-06;0.004985491
7265.057622;2.68E-06;0.004977663
7265.004813;2.69E-06;0.00496864
7264.953615;2.69E-06;0.004958428
7264.904013;2.69E-06;0.004947037
7264.855997;2.70E-06;0.004934479
7264.809554;2.71E-06;0.004920763
7264.764672;2.71E-06;0.004905904
7264.721339;2.72E-06;0.004889914
7264.679541;2.73E-06;0.004872808
7264.639268;2.73E-06;0.004854602
7264.600505;2.74E-06;0.004835313
7264.563241;2.75E-06;0.004814958
7264.527462;2.76E-06;0.004793555
7264.493155;2.77E-06;0.004771124
7264.460307;2.78E-06;0.004747686
7264.428905;2.79E-06;0.00472326
7264.398935;2.80E-06;0.00469787
7264.370383;2.81E-06;0.004671538
7264.343236;2.83E-06;0.004644287
7264.317479;2.84E-06;0.004616142
7264.293099;2.85E-06;0.004587127
7264.270081;2.87E-06;0.004557267
7264.24841;2.88E-06;0.00452659
7264.228071;2.90E-06;0.00449512
7264.20905;2.91E-06;0.004462885
7264.19133;2.93E-06;0.004429914
7264.174897;2.95E-06;0.004396232
7264.159734;2.96E-06;0.00436187
7264.145826;2.98E-06;0.004326855
7264.133155;3.00E-06;0.004291216
7264.121706;3.02E-06;0.004254982
7264.111462;3.04E-06;0.004218182
